,ts_code,symbol,name,area,industry,fullname,list_status
1197,002748.SZ,002748,世龙实业,江西,化工原料,江西世龙实业股份有限公司,L
1198,002749.SZ,002749,国光股份,四川,农药化肥,四川国光农化股份有限公司,L
1199,002750.SZ,002750,龙津药业,云南,中成药,昆明龙津药业股份有限公司,L
1200,002751.SZ,002751,易尚展示,深圳,家居用品,深圳市易尚展示股份有限公司,L
1201,002752.SZ,002752,昇兴股份,福建,广告包装,昇兴集团股份有限公司,L
1202,002753.SZ,002753,永东股份,山西,化工原料,山西永东化工股份有限公司,L
1203,002755.SZ,002755,奥赛康,北京,化学制药,北京奥赛康药业股份有限公司,L
1204,002756.SZ,002756,永兴特钢,浙江,特种钢,永兴特种不锈钢股份有限公司,L
1205,002757.SZ,002757,南兴装备,广东,家居用品,南兴装备股份有限公司,L
1206,002758.SZ,002758,华通医药,浙江,医药商业,浙江华通医药股份有限公司,L
1207,002759.SZ,002759,天际股份,广东,家用电器,广东天际电器股份有限公司,L
1208,002760.SZ,002760,凤形股份,安徽,机械基件,安徽省凤形耐磨材料股份有限公司,L
1209,002761.SZ,002761,多喜爱,湖南,纺织,多喜爱集团股份有限公司,L
1210,002762.SZ,002762,金发拉比,广东,服饰,金发拉比妇婴童用品股份有限公司,L
1211,002763.SZ,002763,汇洁股份,深圳,服饰,深圳汇洁集团股份有限公司,L
1212,002765.SZ,002765,蓝黛传动,重庆,汽车配件,重庆蓝黛动力传动机械股份有限公司,L
